taxa	region	state	host	date	year	PEAL
ON022333.1_3006_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-29	Southeast	SP	NHP	29/01/2018	2018	Other
ON022334.1_3035_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-31	Southeast	SP	NHP	31/01/2018	2018	Other
ON022335.1_3037_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-31	Southeast	SP	NHP	31/01/2018	2018	Other
ON022336.1_3038_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-29	Southeast	SP	NHP	29/01/2018	2018	Other
ON022337.1_3172_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-02-10	Southeast	SP	NHP	10/02/2018	2018	Other
ON022338.1_3211_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-21	Southeast	SP	NHP	21/01/2018	2018	Other
ON022339.1_3214_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-02-19	Southeast	SP	NHP	19/02/2018	2018	Other
ON022340.1_3216_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-02-15	Southeast	SP	NHP	15/02/2018	2018	Other
ON022341.1_2866_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-02	Southeast	SP	NHP	02/01/2018	2018	Other
ON022342.1_3199_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Callithrix_2018-01-30	Southeast	SP	NHP	30/01/2018	2018	Other
ON022344.1_3223_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-02-01	Southeast	SP	NHP	01/02/2018	2018	Other
ON022345.1_3238_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-03-01	Southeast	SP	NHP	01/03/2018	2018	Other
ON022346.1_3240_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-26	Southeast	SP	NHP	26/01/2018	2018	Other
ON022347.1_3266_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-03-03	Southeast	SP	NHP	03/03/2018	2018	Other
ON022348.1_3382_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-03-13	Southeast	SP	NHP	13/03/2018	2018	Other
ON022349.1_3450_partial_genome_Brazil_SP_Guarulhos__IBGE7_3518800__Brazil_Cebus_2018-03-10	Southeast	SP	NHP	10/03/2018	2018	Other
ON022350.1_3462_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-03-14	Southeast	SP	NHP	14/03/2018	2018	Other
ON022351.1_3563_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-03-27	Southeast	SP	NHP	27/03/2018	2018	Other
ON022352.1_3773_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-04-18	Southeast	SP	NHP	18/04/2018	2018	Other
ON022353.1_2752_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-27	Southeast	SP	NHP	27/12/2017	2017	Other
ON022354.1_2755_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-27	Southeast	SP	NHP	27/12/2017	2017	Other
ON022355.1_2756_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-27	Southeast	SP	NHP	27/12/2017	2017	Other
ON022356.1_2757_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-27	Southeast	SP	NHP	27/12/2017	2017	Other
ON022358.1_2783_partial_genome_Brazil_SP_Sao_Lourenco_Da_Serra__IBGE7_3549953__Brazil_Alouatta_2018-01-03	Southeast	SP	NHP	03/01/2018	2018	Other
ON022360.1_2868_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-02	Southeast	SP	NHP	02/01/2018	2018	Other
ON022361.1_2869_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-05	Southeast	SP	NHP	05/01/2018	2018	Other
ON022362.1_2788_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-26	Southeast	SP	NHP	26/12/2017	2017	Other
ON022363.1_2789_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-26	Southeast	SP	NHP	26/12/2017	2017	Other
ON022364.1_2862_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-29	Southeast	SP	NHP	29/12/2017	2017	Other
ON022365.1_2870_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-05	Southeast	SP	NHP	05/01/2018	2018	Other
ON022366.1_2872_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-05	Southeast	SP	NHP	05/01/2018	2018	Other
ON022367.1_5148_partial_genome_Brazil_SP_Iporanga__IBGE7_3521200__Brazil_Alouatta_2019-01-21	Southeast	SP	NHP	21/01/2019	2019	Other
ON022368.1_5159_partial_genome_Brazil_SP_Itapeva__IBGE7_3522406__Brazil_Primates_2019-01-15	Southeast	SP	NHP	15/01/2019	2019	Other
ON022369.1_5194_partial_genome_Brazil_SP_Barra_Do_Chapeu__IBGE7_3505351__Brazil_Primates_2019-01-31	Southeast	SP	NHP	31/01/2019	2019	Other
ON022370.1_5312_partial_genome_Brazil_Brazil_Primates_2019-02-19	NA	NA	NHP	19/02/2019	2019	Other
ON022371.1_1594/17_IV_partial_genome_Brazil_MG_Sao_Joao_Del_Rei__IBGE7_3162500__Brazil_Alouatta_caraya_2017-07-03	Southeast	MG	NHP	03/07/2017	2017	Other
ON022372.1_2014/17_IV_partial_genome_Brazil_MG_Entre_Rios_De_Minas__IBGE7_3123908__Brazil_Alouatta_guariba_clamitans_2017-11-17	Southeast	MG	NHP	17/11/2017	2017	Other
ON022373.1_1969/17_IV_partial_genome_Brazil_MG_Esmeraldas__IBGE7_3124104__Brazil_Alouatta_caraya_2017-11-18	Southeast	MG	NHP	18/11/2017	2017	Other
ON022374.1_0881/17_IV_partial_genome_Brazil_MG_Senador_Jose_Bento__IBGE7_3165800__Brazil_Alouatta_2017-03-13	Southeast	MG	NHP	13/03/2017	2017	Other
ON022375.1_0407/17_IV_partial_genome_Brazil_MG_Alvorada_De_Minas__IBGE7_3102407__Brazil_Cebidae_2017-02-12	Southeast	MG	NHP	12/02/2017	2017	Other
ON022376.1_0891/18_IV_partial_genome_Brazil_MG_Conceicao_Do_Rio_Verde__IBGE7_3117702__Brazil_Alouatta_2018-04-11	Southeast	MG	NHP	11/04/2018	2018	Other
ON022377.1_0934/18_IV_partial_genome_Brazil_MG_Bras_Pires__IBGE7_3108701__Brazil_Callithrix_penicillata_2018-04-17	Southeast	MG	NHP	17/04/2018	2018	Other
ON022378.1_1937/17_IV_partial_genome_Brazil_MG_Extrema__IBGE7_3125101__Brazil_Cebidae_2017-11-09	Southeast	MG	NHP	09/11/2017	2017	Other
ON022379.1_1351/17_IV_partial_genome_Brazil_MG_Ferros__IBGE7_3125903__Brazil_Primates_2017-05-17	Southeast	MG	NHP	17/05/2017	2017	Other
ON022380.1_1943/17_IV_partial_genome_Brazil_MG_Alvinopolis__IBGE7_3102308__Brazil_Alouatta_guariba_clamitans_2017-11-16	Southeast	MG	NHP	16/11/2017	2017	Other
ON022381.1_0955/17_IV_partial_genome_Brazil_MG_Congonhal__IBGE7_3117900__Brazil_Alouatta_caraya_2017-04-06	Southeast	MG	NHP	06/04/2017	2017	Other
ON022382.1_1597/17_IV_partial_genome_Brazil_MG_Alem_Paraiba__IBGE7_3101508__Brazil_Alouatta_caraya_2017-07-03	Southeast	MG	NHP	03/07/2017	2017	Other
ON022383.1_0843/17_IV_partial_genome_Brazil_MG_Santo_Antonio_Do_Grama__IBGE7_3160108__Brazil_Cebidae_2017-04-03	Southeast	MG	NHP	03/04/2017	2017	Other
ON022384.1_1205/17_IV_partial_genome_Brazil_MG_Santa_Maria_De_Itabira__IBGE7_3158003__Brazil_Callithrix_geoffroyi_2017-04-22	Southeast	MG	NHP	22/04/2017	2017	Other
ON022385.1_1974/17_IV_partial_genome_Brazil_MG_Nova_Lima__IBGE7_3144805__Brazil_Callithrix_penicillata_2017-11-24	Southeast	MG	NHP	24/11/2017	2017	Other
ON022386.1_1192/17_IV_partial_genome_Brazil_MG_Congonhal__IBGE7_3117900__Brazil_Alouatta_caraya_2017-04-18	Southeast	MG	NHP	18/04/2017	2017	Other
ON022387.1_2043/17_IV_partial_genome_Brazil_MG_Matias_Barbosa__IBGE7_3140803__Brazil_Alouatta_caraya_2017-12-04	Southeast	MG	NHP	04/12/2017	2017	Other
ON022388.1_0883/17_IV_partial_genome_Brazil_MG_Braunas__IBGE7_3108800__Brazil_Callithrix_geoffroyi_2017-03-13	Southeast	MG	NHP	13/03/2017	2017	Other
ON022389.1_1040/17_IV_partial_genome_Brazil_MG_Igaratinga__IBGE7_3130200__Brazil_Cebidae_2017-04-12	Southeast	MG	NHP	12/04/2017	2017	Other
ON022390.1_0954/17_IV_partial_genome_Brazil_MG_Congonhal__IBGE7_3117900__Brazil_Alouatta_caraya_2017-04-06	Southeast	MG	NHP	06/04/2017	2017	Other
ON022391.1_2009/17_IV_partial_genome_Brazil_MG_Madre_De_Deus_De_Minas__IBGE7_3139102__Brazil_Alouatta_guariba_clamitans_2017-11-25	Southeast	MG	NHP	25/11/2017	2017	Other
ON022392.1_0314/18_IV_partial_genome_Brazil_MG_Juiz_De_Fora__IBGE7_3136702__Brazil_Callithrix_2018-01-29	Southeast	MG	NHP	29/01/2018	2018	Other
ON022393.1_2033/17_IV_partial_genome_Brazil_MG_Mariana__IBGE7_3140001__Brazil_Callithrix_penicillata_2017-12-05	Southeast	MG	NHP	05/12/2017	2017	Other
ON022394.1_0884/18_IV_partial_genome_Brazil_MG_Tiradentes__IBGE7_3168804__Brazil_Callithrix_penicillata_2018-04-06	Southeast	MG	NHP	06/04/2018	2018	Other
ON022395.1_0817/17_IV_partial_genome_Brazil_MG_Carmopolis_De_Minas__IBGE7_3114501__Brazil_Alouatta_guariba_clamitans_2017-03-24	Southeast	MG	NHP	24/03/2017	2017	Other
ON022396.1_0929/17_IV_partial_genome_Brazil_MG_Itapecerica__IBGE7_3133501__Brazil_Callithrix_penicillata_2017-03-23	Southeast	MG	NHP	23/03/2017	2017	Other
ON022397.1_1973/17_IV_partial_genome_Brazil_MG_Santana_Do_Deserto__IBGE7_3158607__Brazil_Alouatta_guariba_clamitans_2017-11-20	Southeast	MG	NHP	20/11/2017	2017	Other
ON022398.1_1689/17_IV_partial_genome_Brazil_MG_Alem_Paraiba__IBGE7_3101508__Brazil_Alouatta_guariba_clamitans_2017-07-17	Southeast	MG	NHP	17/07/2017	2017	Other
ON022399.1_0872/17_IV_partial_genome_Brazil_MG_Fervedouro__IBGE7_3125952__Brazil_Cebidae_2017-03-14	Southeast	MG	NHP	14/03/2017	2017	Other
ON022400.1_0918/17_IV_partial_genome_Brazil_MG_Carmo_Do_Rio_Claro__IBGE7_3114402__Brazil_Callithrix_penicillata_2017-03-23	Southeast	MG	NHP	23/03/2017	2017	Other
ON022401.1_0899/17_IV_partial_genome_Brazil_MG_Ilicinea__IBGE7_3130507__Brazil_Primates_2017-03-28	Southeast	MG	NHP	28/03/2017	2017	Other
ON022402.1_1908/17_IV_partial_genome_Brazil_MG_Casa_Grande__IBGE7_3114907__Brazil_Primates_2017-11-07	Southeast	MG	NHP	07/11/2017	2017	Other
ON022403.1_1967/17_IV_partial_genome_Brazil_MG_Congonhas__IBGE7_3118007__Brazil_Alouatta_guariba_clamitans_2017-11-07	Southeast	MG	NHP	07/11/2017	2017	Other
ON022404.1_2000/17_IV_partial_genome_Brazil_MG_Madre_De_Deus_De_Minas__IBGE7_3139102__Brazil_Alouatta_caraya_2017-11-30	Southeast	MG	NHP	30/11/2017	2017	Other
ON022405.1_1912/17_IV_partial_genome_Brazil_MG_Sabara__IBGE7_3156700__Brazil_Callithrix_penicillata_2017-10-27	Southeast	MG	NHP	27/10/2017	2017	Other
ON022406.1_1965/17_IV_partial_genome_Brazil_MG_Santana_Do_Deserto__IBGE7_3158607__Brazil_Alouatta_guariba_clamitans_2017-10-25	Southeast	MG	NHP	25/10/2017	2017	Other
ON022407.1_0869/17_IV_partial_genome_Brazil_MG_Sao_Joao_Da_Mata__IBGE7_3162302__Brazil_Alouatta_guariba_clamitans_2017-03-13	Southeast	MG	NHP	13/03/2017	2017	Other
ON022408.1_1309/17_IV_partial_genome_Brazil_MG_Senador_Amaral__IBGE7_3165578__Brazil_Alouatta_caraya_2017-05-04	Southeast	MG	NHP	04/05/2017	2017	Other
ON022409.1_1209/17_IV_partial_genome_Brazil_MG_Rio_Doce__IBGE7_3155009__Brazil_Alouatta_caraya_2017-04-18	Southeast	MG	NHP	18/04/2017	2017	Other
ON022410.1_0949/17_IV_partial_genome_Brazil_MG_Sao_Tiago__IBGE7_3165008__Brazil_Callithrix_penicillata_2017-04-06	Southeast	MG	NHP	06/04/2017	2017	Other
ON022411.1_2002/17_IV_partial_genome_Brazil_MG_Belo_Horizonte__IBGE7_3106200__Brazil_Callithrix_penicillata_2017-12-05	Southeast	MG	NHP	05/12/2017	2017	Other
ON022412.1_1593/17_IV_partial_genome_Brazil_MG_Sao_Joao_Del_Rei__IBGE7_3162500__Brazil_Alouatta_caraya_2017-07-04	Southeast	MG	NHP	04/07/2017	2017	Other
ON022413.1_1942/17_IV_partial_genome_Brazil_MG_Mar_De_Espanha__IBGE7_3139805__Brazil_Alouatta_guariba_clamitans_2017-11-08	Southeast	MG	NHP	08/11/2017	2017	Other
ON022414.1_0952/17_IV_partial_genome_Brazil_MG_Congonhal__IBGE7_3117900__Brazil_Alouatta_caraya_2017-04-03	Southeast	MG	NHP	03/04/2017	2017	Other
ON022415.1_0849/17_IV_partial_genome_Brazil_MG_Santa_Maria_De_Itabira__IBGE7_3158003__Brazil_Callithrix_geoffroyi_2017-04-03	Southeast	MG	NHP	03/04/2017	2017	Other
ON022416.1_1258/17_IV_partial_genome_Brazil_MG_Rio_Doce__IBGE7_3155009__Brazil_Alouatta_caraya_2017-05-05	Southeast	MG	NHP	05/05/2017	2017	Other
ON022417.1_1938/17_IV_partial_genome_Brazil_MG_Caete__IBGE7_3110004__Brazil_Alouatta_guariba_clamitans_2017-10-31	Southeast	MG	NHP	31/10/2017	2017	Other
ON022418.1_0810/17_IV_partial_genome_Brazil_MG_Ilicinea__IBGE7_3130507__Brazil_Sapajus_apella_2017-03-24	Southeast	MG	NHP	24/03/2017	2017	Other
ON022419.1_1902/17_IV_partial_genome_Brazil_MG_Casa_Grande__IBGE7_3114907__Brazil_Primates_2017-11-05	Southeast	MG	NHP	05/11/2017	2017	Other
ON022420.1_2077/17_IV_partial_genome_Brazil_MG_Juiz_De_Fora__IBGE7_3136702__Brazil_Alouatta_caraya_2017-12-13	Southeast	MG	NHP	13/12/2017	2017	Other
ON022421.1_1204/17_IV_partial_genome_Brazil_MG_Senador_Amaral__IBGE7_3165578__Brazil_Alouatta_caraya_2017-04-11	Southeast	MG	NHP	11/04/2017	2017	Other
ON022422.1_0927/17_IV_partial_genome_Brazil_MG_Taquaracu_De_Minas__IBGE7_3168309__Brazil_Cebidae_2017-03-25	Southeast	MG	NHP	25/03/2017	2017	Other
ON022423.1_1975/17_IV_partial_genome_Brazil_MG_Belo_Horizonte__IBGE7_3106200__Brazil_Callithrix_penicillata_2017-11-29	Southeast	MG	NHP	29/11/2017	2017	Other
ON022424.1_2081/17_IV_partial_genome_Brazil_MG_Piau__IBGE7_3150109__Brazil_Alouatta_guariba_clamitans_2017-12-21	Southeast	MG	NHP	21/12/2017	2017	Other
ON022425.1_1911/17_IV_partial_genome_Brazil_MG_Sabara__IBGE7_3156700__Brazil_Callithrix_penicillata_2017-10-26	Southeast	MG	NHP	26/10/2017	2017	Other
ON022426.1_0877/17_IV_partial_genome_Brazil_MG_Andradas__IBGE7_3102605__Brazil_Cebidae_2017-03-14	Southeast	MG	NHP	14/03/2017	2017	Other
ON022427.1_2042/17_IV_partial_genome_Brazil_MG_Simao_Pereira__IBGE7_3167509__Brazil_Alouatta_guariba_clamitans_2017-12-03	Southeast	MG	NHP	03/12/2017	2017	Other
ON022428.1_0614/17_IV_partial_genome_Brazil_MG_Itabira__IBGE7_3131703__Brazil_Alouatta_caraya_2017-03-02	Southeast	MG	NHP	02/03/2017	2017	Other
ON022429.1_1193/17_IV_partial_genome_Brazil_MG_Congonhal__IBGE7_3117900__Brazil_Alouatta_caraya_2017-04-18	Southeast	MG	NHP	18/04/2017	2017	Other
ON022430.1_1015/17_IV_partial_genome_Brazil_MG_Marlieria__IBGE7_3140308__Brazil_Alouatta_caraya_2017-03-21	Southeast	MG	NHP	21/03/2017	2017	Other
ON022431.1_2005/17_IV_partial_genome_Brazil_MG_Belo_Horizonte__IBGE7_3106200__Brazil_Cebidae_2017-12-05	Southeast	MG	NHP	05/12/2017	2017	Other
ON022432.1_2065/17_IV_partial_genome_Brazil_MG_Santo_Antonio_Do_Aventureiro__IBGE7_3160009__Brazil_Alouatta_guariba_clamitans_2017-12-07	Southeast	MG	NHP	07/12/2017	2017	Other
ON022433.1_3048/2018_partial_genome_Brazil_RJ_Angra_Dos_Reis__IBGE7_3300100__Brazil_Alouatta_2018-02-26	Southeast	RJ	NHP	26/02/2018	2018	Other
ON022434.1_2222/2018_partial_genome_Brazil_RJ_Angra_Dos_Reis__IBGE7_3300100__Brazil_Alouatta_2018-02-08	Southeast	RJ	NHP	08/02/2018	2018	Other
ON022435.1_7578/2017_partial_genome_Brazil_RJ_Miguel_Pereira__IBGE7_3302908__Brazil_Alouatta_2017-10-23	Southeast	RJ	NHP	23/10/2017	2017	Other
ON022436.1_3052/2018_partial_genome_Brazil_RJ_Angra_Dos_Reis__IBGE7_3300100__Brazil_Alouatta_2018-02-26	Southeast	RJ	NHP	26/02/2018	2018	Other
ON022437.1_1542/2018_partial_genome_Brazil_RJ_Rio_De_Janeiro__IBGE7_3304557__Brazil_Callithrix_2018-02-05	Southeast	RJ	NHP	05/02/2018	2018	Other
ON022438.1_3953/2018_partial_genome_Brazil_RJ_Volta_Redonda__IBGE7_3306305__Brazil_Alouatta_2018-03-20	Southeast	RJ	NHP	20/03/2018	2018	Other
ON022439.1_4884/2017_partial_genome_Brazil_RJ_Carmo__IBGE7_3301207__Brazil_Alouatta_2017-04-20	Southeast	RJ	NHP	20/04/2017	2017	Other
ON022440.1_1544/2018_partial_genome_Brazil_RJ_Rio_De_Janeiro__IBGE7_3304557__Brazil_Alouatta_2018-02-05	Southeast	RJ	NHP	05/02/2018	2018	Other
ON022442.1_5509/2018_partial_genome_Brazil_RJ_Cachoeiras_De_Macacu__IBGE7_3300803__Brazil_Callithrix_2018-04-17	Southeast	RJ	NHP	17/04/2018	2018	Other
ON022443.1_5597/2017_partial_genome_Brazil_RJ_Macuco__IBGE7_3302452__Brazil_Alouatta_2017-05-19	Southeast	RJ	NHP	19/05/2017	2017	Other
ON022444.1_2142/2017_partial_genome_Brazil_ES_Serra__IBGE7_3205002__Brazil_Alouatta_2017-03-20	Southeast	ES	NHP	20/03/2017	2017	Other
ON022445.1_0791/2018_partial_genome_Brazil_RJ_Valenca__IBGE7_3306107__Brazil_Callithrix_2018-01-22	Southeast	RJ	NHP	22/01/2018	2018	Other
ON022446.1_3058/2017_partial_genome_Brazil_ES_Santa_Leopoldina__IBGE7_3204500__Brazil_Primates_2017-04-03	Southeast	ES	NHP	03/04/2017	2017	Other
ON022447.1_3480/2017_partial_genome_3480/2017_Brazil_ES_Santa_Leopoldina_2017-04-02	Southeast	ES	Human	02/04/2017	2017	Other
ON022448.1_5058/2018_partial_genome_Brazil_RJ_Itatiaia__IBGE7_3302254__Brazil_Callithrix_2018-04-12	Southeast	RJ	NHP	12/04/2018	2018	Other
ON022449.1_3637/2018_partial_genome_Brazil_RJ_Valenca__IBGE7_3306107__Brazil_Callithrix_2018-03-13	Southeast	RJ	NHP	13/03/2018	2018	Other
ON022450.1_1036/2018_partial_genome_Brazil_RJ_Duas_Barras__IBGE7_3301603__Brazil_Callithrix_2018-01-24	Southeast	RJ	NHP	24/01/2018	2018	Other
ON022451.1_0803/2018_partial_genome_Brazil_RJ_Angra_Dos_Reis__IBGE7_3300100__Brazil_Alouatta_2018-01-18	Southeast	RJ	NHP	18/01/2018	2018	Other
ON022452.1_2454/2018_partial_genome_Brazil_RJ_Angra_Dos_Reis__IBGE7_3300100__Brazil_Alouatta_2018-02-19	Southeast	RJ	NHP	19/02/2018	2018	Other
ON022453.1_3144/2018_partial_genome_Brazil_RJ_Angra_Dos_Reis__IBGE7_3300100__Brazil_Callithrix_2018-02-28	Southeast	RJ	NHP	28/02/2018	2018	Other
ON022454.1_2380/2018_partial_genome_Brazil_RJ_Angra_Dos_Reis__IBGE7_3300100__Brazil_Alouatta_2018-02-19	Southeast	RJ	NHP	19/02/2018	2018	Other
ON022455.1_5280/2017_partial_genome_Brazil_RJ_Santa_Maria_Madalena__IBGE7_3304607__Brazil_Alouatta_2017-05-02	Southeast	RJ	NHP	02/05/2017	2017	Other
ON022456.1_0250/2017_partial_genome_Brazil_ES_Itarana__IBGE7_3202900__Brazil_Primates_2017-01-23	Southeast	ES	NHP	23/01/2017	2017	Other
ON022457.1_4580/2018_partial_genome_Brazil_RJ_Cachoeiras_De_Macacu__IBGE7_3300803__Brazil_Callithrix_2018-04-03	Southeast	RJ	NHP	03/04/2018	2018	Other
ON022458.1_1537/2018_partial_genome_Brazil_RJ_Rio_De_Janeiro__IBGE7_3304557__Brazil_Alouatta_2018-02-05	Southeast	RJ	NHP	05/02/2018	2018	Other
ON022459.1_3634/2018_partial_genome_Brazil_RJ_Angra_Dos_Reis__IBGE7_3300100__Brazil_Callithrix_2018-03-13	Southeast	RJ	NHP	13/03/2018	2018	Other
ON022460.1_4271/2017_partial_genome_Brazil_RJ_Carmo__IBGE7_3301207__Brazil_Alouatta_2017-04-17	Southeast	RJ	NHP	17/04/2017	2017	Other
ON022461.1_0253/2017_partial_genome_Brazil_ES_Santa_Teresa__IBGE7_3204609__Brazil_Primates_2017-01-24	Southeast	ES	NHP	24/01/2017	2017	Other
ON022462.1_5046/2018_partial_genome_Brazil_RJ_Volta_Redonda__IBGE7_3306305__Brazil_Callithrix_2018-04-13	Southeast	RJ	NHP	13/04/2018	2018	Other
ON022463.1_4301/2017_partial_genome_Brazil_RJ_Marica__IBGE7_3302700__Brazil_Alouatta_2017-04-17	Southeast	RJ	NHP	17/04/2017	2017	Other
ON022464.1_0440/2017_partial_genome_Brazil_ES_Santa_Teresa__IBGE7_3204609__Brazil_Primates_2017-01-26	Southeast	ES	NHP	26/01/2017	2017	Other
ON022465.1_4584/2018_partial_genome_Brazil_RJ_Vassouras__IBGE7_3306206__Brazil_Callithrix_2018-04-03	Southeast	RJ	NHP	03/04/2018	2018	Other
ON022466.1_5599/2017_partial_genome_Brazil_RJ_Macuco__IBGE7_3302452__Brazil_Alouatta_2017-05-19	Southeast	RJ	NHP	19/05/2017	2017	Other
ON022467.1_4886/2017_partial_genome_Brazil_RJ_Rio_De_Janeiro__IBGE7_3304557__Brazil_Callithrix_2017-04-24	Southeast	RJ	NHP	24/04/2017	2017	Other
ON022468.1_2123/2017_partial_genome_Brazil_ES_Aracruz__IBGE7_3200607__Brazil_Primates_2017-03-06	Southeast	ES	NHP	06/03/2017	2017	Other
ON022469.1_4878/2017_partial_genome_Brazil_RJ_Niteroi__IBGE7_3303302__Brazil_Callithrix_2017-04-20	Southeast	RJ	NHP	20/04/2017	2017	Other
ON022470.1_1934/2018_partial_genome_1934/2018_Brazil_RJ_Rio_De_Janeiro_2018-02-15	Southeast	RJ	Human	15/02/2018	2018	Other
ON022471.1_0612/2018_partial_genome_0612/2018_Brazil_RJ_Cantagalo_2018-01-24	Southeast	RJ	Human	24/01/2018	2018	Other
ON022472.1_2643/2018_partial_genome_2643/2018_Brazil_RJ_Angra_Dos_Reis_2018-02-24	Southeast	RJ	Human	24/02/2018	2018	Other
ON022473.1_2291/2018_partial_genome_2291/2018_Brazil_RJ_Bom_Jardim_2018-02-16	Southeast	RJ	Human	16/02/2018	2018	Other
ON022474.1_5435/2018_partial_genome_5435/2018_Brazil_MG_Juiz_De_Fora_Brazil_Human_2018-02-18	Southeast	MG	Human	18/02/2018	2018	Other
ON022475.1_2544/2018_partial_genome_2544/2018_Brazil_RJ_Barra_Mansa_2018-02-22	Southeast	RJ	Human	22/02/2018	2018	Other
ON022476.1_1617/2018_partial_genome_1617/2018_Brazil_RJ_Teresopolis_2018-02-06	Southeast	RJ	Human	06/02/2018	2018	Other
ON022477.1_1949/2018_partial_genome_1949/2018_Brazil_RJ_Rio_De_Janeiro_2018-02-14	Southeast	RJ	Human	14/02/2018	2018	Other
ON022478.1_2054/2018_partial_genome_2054/2018_Brazil_RJ_Duas_Barras_2018-02-09	Southeast	RJ	Human	09/02/2018	2018	Other
ON022479.1_0730/2018_partial_genome_0730/2018_Brazil_RJ_Sumidouro_2018-01-24	Southeast	RJ	Human	24/01/2018	2018	Other
ON022480.1_2301/2018_partial_genome_2301/2018_Brazil_RJ_Teresopolis_2018-02-19	Southeast	RJ	Human	19/02/2018	2018	Other
ON022481.1_2055/2018_partial_genome_2055/2018_Brazil_RJ_Teresopolis_2018-02-16	Southeast	RJ	Human	16/02/2018	2018	Other
ON022482.1_2540/2018_partial_genome_2540/2018_Brazil_RJ_Bom_Jardim_2018-02-20	Southeast	RJ	Human	20/02/2018	2018	Other
ON022483.1_2138/2018_partial_genome_2138/2018_Brazil_RJ_Nova_Friburgo_2018-02-16	Southeast	RJ	Human	16/02/2018	2018	Other
ON022484.1_2137/2018_partial_genome_2137/2018_Brazil_RJ_Angra_Dos_Reis_2018-02-20	Southeast	RJ	Human	20/02/2018	2018	Other
ON022485.1_1781/2018_partial_genome_1781/2018_Brazil_RJ_Angra_Dos_Reis_2018-02-08	Southeast	RJ	Human	08/02/2018	2018	Other
ON022486.1_2634/2018_partial_genome_2634/2018_Brazil_RJ_Niteroi_2018-02-22	Southeast	RJ	Human	22/02/2018	2018	Other
ON022487.1_2136/2018_partial_genome_2136/2018_Brazil_RJ_Angra_Dos_Reis_2018-02-19	Southeast	RJ	Human	19/02/2018	2018	Other
ON022488.1_1828/2018_partial_genome_1828/2018_Brazil_RJ_Angra_Dos_Reis_2018-02-11	Southeast	RJ	Human	11/02/2018	2018	Other
ON022489.1_1797/2018_partial_genome_1797/2018_Brazil_RJ_Teresopolis_2018-02-06	Southeast	RJ	Human	06/02/2018	2018	Other
ON022490.1_1950/2018_partial_genome_1950/2018_Brazil_RJ_Rio_De_Janeiro_2018-02-15	Southeast	RJ	Human	15/02/2018	2018	Other
ON022491.1_2153/2018_partial_genome_2153/2018_Brazil_RJ_Duas_Barras_2018-02-09	Southeast	RJ	Human	09/02/2018	2018	Other
ON022492.1_0569/2018_partial_genome_0569/2018_Brazil_RJ_Valenca_2018-01-20	Southeast	RJ	Human	20/01/2018	2018	Other
